iso_steff,iso_slogg_err2,iso_steff_err1,iso_steff_err2,iso_slogage,iso_smass,iso_sparallax_err1,iso_sparallax_err2,id_starname,iso_sparallax,iso_srad,iso_smet_err1,iso_smet_err2,iso_smass_err2,iso_smass_err1,iso_slogg_err1,iso_srad_err1,iso_smet,iso_srad_err2,iso_slogg,iso_slogage_err1,iso_slogage_err2,iso_sage,iso_sage_err1,iso_sage_err2
5251.0,-0.057,65.0,-65.0,9.76,0.88,0.075,-0.089,K04054,1.648,0.841,0.041,-0.042,-0.029,0.027,0.039,0.046,0.101,-0.03,4.534,0.28,-0.49,5.75439937337,5.21038258806,-3.89231223671
5795.0,-0.095,66.0,-66.0,9.849,1.101,0.15,-0.14,K04060,1.06,1.52,0.041,-0.042,-0.051,0.079,0.098,0.23,0.172,-0.19,4.115,0.071,-0.097,7.06317554263,1.2544621684,-1.41380579451
6057.0,-0.097,73.0,-70.0,9.693,1.136,0.13,-0.11,K04062,0.9,1.41,0.041,-0.039,-0.04,0.062,0.104,0.19,0.029,-0.18,4.195,0.065,-0.099,4.93173803955,0.796222270309,-1.00528868555
6317.0,-0.092,65.0,-66.0,9.388,1.236,0.12,-0.14,K04066,1.2,1.32,0.043,-0.042,-0.032,0.044,0.077,0.17,0.085,-0.12,4.285,0.099,-0.283,2.44343055269,0.625591435697,-1.16992747168
5966.0,-0.094,65.0,-65.0,9.673,1.092,0.11,-0.12,K04067,1.05,1.19,0.043,-0.043,-0.03,0.033,0.083,0.15,0.079,-0.11,4.322,0.097,-0.211,4.70977326397,1.17866328959,-1.81242967627
4926.0,-0.036,66.0,-65.0,9.89,0.799,0.084,-0.087,K04070,2.168,0.771,0.042,-0.042,-0.023,0.027,0.033,0.026,0.065,-0.021,4.567,0.22,-0.46,7.76247116629,5.12002435064,-5.07093636236
5840.0,-0.101,61.0,-65.0,9.828,1.057,0.19,-0.18,K04072,1.45,1.27,0.043,-0.042,-0.033,0.042,0.096,0.17,0.11,-0.14,4.257,0.074,-0.103,6.72976656284,1.25018030984,-1.42092212053
4987.0,-0.041,65.0,-65.0,9.83,0.788,0.12,-0.13,K04098,2.95,0.757,0.041,-0.041,-0.025,0.028,0.03,0.028,-0.065,-0.021,4.579,0.26,-0.5,6.76082975392,5.5418579542,-4.62286766442
5265.0,-0.05,65.0,-65.0,9.66,0.866,0.067,-0.077,K04103,1.592,0.816,0.043,-0.042,-0.029,0.026,0.031,0.038,-0.021,-0.025,4.554,0.31,-0.5,4.57088189615,4.76166111182,-3.1254421254
4995.0,-0.038,66.0,-66.0,9.98,0.839,0.096,-0.098,K04109,2.055,0.827,0.042,-0.042,-0.023,0.027,0.044,0.035,0.246,-0.031,4.525,0.15,-0.36,9.54992586021,3.9397029657,-5.38123202551
5125.0,-0.034,64.0,-64.0,9.95,0.708,0.051,-0.052,K04121,1.246,0.694,0.043,-0.043,-0.02,0.024,0.038,0.025,-0.447,-0.022,4.604,0.18,-0.44,8.91250938134,4.57711944458,-5.67657281204
6228.0,-0.09,65.0,-63.0,9.471,1.424,0.14,-0.11,K04123,0.83,2.05,0.042,-0.043,-0.099,0.097,0.103,0.29,0.105,-0.29,3.971,0.057,-0.069,2.95801246655,0.414860620037,-0.434531694071
5084.0,-0.043,65.0,-64.0,9.95,0.837,0.14,-0.14,K04129,2.94,0.823,0.042,-0.041,-0.023,0.027,0.045,0.037,0.139,-0.032,4.529,0.17,-0.39,8.91250938134,4.27005800423,-5.28172883364
5710.0,-0.075,65.0,-64.0,9.842,1.13,0.137,-0.096,K04136,0.884,1.74,0.043,-0.044,-0.074,0.069,0.096,0.21,0.14,-0.23,4.011,0.098,-0.092,6.95024317589,1.75939272367,-1.32682992398
6000.0,-0.083,65.0,-64.0,9.64,1.031,0.087,-0.102,K04144,1.077,1.076,0.042,-0.043,-0.03,0.031,0.066,0.111,-0.108,-0.076,4.386,0.13,-0.27,4.3651583224,1.52327823115,-2.02092950708
5089.0,-0.05,66.0,-65.0,9.73,0.871,0.12,-0.14,K04146,2.83,0.823,0.041,-0.041,-0.029,0.027,0.033,0.038,0.229,-0.027,4.549,0.3,-0.55,5.3703179637,5.34487508867,-3.85675671527
5811.0,-0.078,56.0,-61.0,9.76,1.177,0.15,-0.12,K04156,1.0,1.64,0.039,-0.041,-0.078,0.111,0.094,0.21,0.231,-0.21,4.081,0.1,-0.1,5.75439937337,1.48996022738,-1.18351747722
6237.0,-0.089,67.0,-62.0,9.43,1.173,0.16,-0.2,K04157,1.83,1.229,0.041,-0.041,-0.033,0.037,0.071,0.15,0.002,-0.095,4.325,0.13,-0.32,2.69153480393,0.939245743774,-1.40328525223
5233.0,-0.047,66.0,-66.0,10.02,0.86,0.095,-0.098,K04159,1.671,0.876,0.042,-0.041,-0.022,0.027,0.055,0.048,0.123,-0.043,4.485,0.12,-0.29,10.4712854805,3.33255716552,-5.10096751681
5761.0,-0.077,64.0,-64.0,9.53,1.057,0.13,-0.16,K04160,1.9,1.033,0.041,-0.041,-0.031,0.031,0.051,0.094,0.224,-0.059,4.434,0.23,-0.44,3.38844156139,2.36595781198,-2.15817279058
4887.0,-0.033,66.0,-64.0,9.92,0.774,0.14,-0.14,K04184,3.64,0.751,0.041,-0.042,-0.022,0.026,0.032,0.024,-0.023,-0.021,4.576,0.2,-0.44,8.31763771103,4.86492967454,-5.29768599062
5963.0,-0.079,65.0,-64.0,9.48,1.096,0.15,-0.19,K04188,2.08,1.094,0.041,-0.043,-0.027,0.028,0.058,0.106,0.113,-0.07,4.399,0.19,-0.39,3.0199517204,1.65739969247,-1.78968294959
5653.0,-0.088,64.0,-65.0,9.876,1.107,0.17,-0.15,K04190,1.2,1.55,0.043,-0.043,-0.06,0.076,0.098,0.22,0.287,-0.19,4.098,0.082,-0.096,7.51622894018,1.5619763616,-1.49063307944
6103.0,-0.11,67.0,-67.0,9.803,1.033,0.24,-0.22,K04198,1.51,1.61,0.045,-0.042,-0.064,0.082,0.1,0.28,-0.376,-0.22,4.04,0.087,-0.1,6.35330931852,1.40916184777,-1.30669634288
5109.0,-0.048,65.0,-65.0,9.81,0.797,0.091,-0.105,K04199,2.126,0.766,0.042,-0.042,-0.026,0.028,0.033,0.035,-0.122,-0.024,4.572,0.26,-0.47,6.45654229035,5.29243325905,-4.2687806664
5854.0,-0.104,61.0,-66.0,9.825,1.084,0.14,-0.14,K04204,1.0,1.38,0.042,-0.043,-0.04,0.064,0.1,0.21,0.13,-0.16,4.193,0.069,-0.097,6.68343917569,1.15085725198,-1.33779558172
6166.0,-0.087,65.0,-60.0,9.44,1.175,0.1,-0.116,K04212,1.102,1.228,0.042,-0.042,-0.032,0.035,0.072,0.146,0.095,-0.099,4.328,0.13,-0.33,2.75422870334,0.961123587634,-1.46597915165
5344.0,-0.13,70.0,-70.0,10.042,0.912,0.16,-0.17,K04215,1.08,1.8,0.059,-0.043,-0.04,0.05,0.11,0.33,-0.28,-0.23,3.89,0.065,-0.073,11.0153930954,1.77841994616,-1.70431434074
5632.0,-0.059,65.0,-65.0,9.55,0.959,0.1,-0.123,K04222,2.014,0.912,0.042,-0.042,-0.028,0.026,0.038,0.056,-0.016,-0.037,4.502,0.28,-0.45,3.54813389234,3.21269586158,-2.28920848054
5848.0,-0.072,66.0,-63.0,9.551,1.405,0.16,-0.13,K04226,1.29,2.07,0.043,-0.043,-0.077,0.072,0.075,0.23,0.328,-0.22,3.954,0.069,-0.06,3.55631318569,0.612380649014,-0.458893886473
5817.0,-0.1,63.0,-63.0,10.013,0.897,0.17,-0.17,K04230,1.21,1.3,0.044,-0.043,-0.039,0.057,0.1,0.2,-0.355,-0.16,4.17,0.064,-0.08,10.3038612044,1.63601984023,-1.73348275211
6295.0,-0.097,66.0,-70.0,9.473,1.209,0.14,-0.16,K04235,1.27,1.34,0.042,-0.042,-0.042,0.059,0.081,0.19,-0.0,-0.13,4.261,0.068,-0.164,2.97166603174,0.503695582694,-0.934623954032
6059.0,-0.085,65.0,-69.0,9.549,1.36,0.15,-0.11,K04245,0.88,1.91,0.042,-0.044,-0.1,0.091,0.099,0.26,0.193,-0.27,4.01,0.067,-0.063,3.53997341083,0.590501609067,-0.478009977144
5710.0,-0.05,64.0,-63.0,9.32,1.058,0.1,-0.12,K04246,2.05,0.995,0.042,-0.041,-0.029,0.029,0.032,0.058,0.255,-0.041,4.469,0.31,-0.46,2.08929613085,2.17649905716,-1.36486017078
5510.0,-0.069,66.0,-65.0,9.76,0.929,0.11,-0.14,K04251,1.97,0.91,0.042,-0.041,-0.028,0.028,0.05,0.067,0.036,-0.044,4.488,0.23,-0.4,5.75439937337,4.01797283619,-3.4635317206
5471.0,-0.096,67.0,-64.0,9.93,1.047,0.17,-0.14,K04257,1.05,2.14,0.04,-0.023,-0.074,0.154,0.098,0.31,-0.028,-0.29,3.81,0.11,-0.18,8.51138038202,2.45340157941,-2.88796713012
5012.0,-0.1,62.0,-63.0,9.672,1.279,0.111,-0.099,K04269,0.866,3.47,0.048,-0.029,-0.032,0.036,0.1,0.45,0.03,-0.4,3.46,0.041,-0.041,4.69894108605,0.465222606669,-0.423312224536
6149.0,-0.099,59.0,-57.0,9.569,1.237,0.25,-0.21,K04273,1.57,1.56,0.041,-0.042,-0.064,0.088,0.109,0.24,0.093,-0.22,4.145,0.07,-0.059,3.70680721783,0.64831151903,-0.470870648529
6298.0,-0.096,65.0,-66.0,9.446,1.428,0.21,-0.17,K04276,1.25,1.99,0.042,-0.042,-0.095,0.1,0.104,0.31,0.111,-0.28,3.994,0.049,-0.066,2.79254384124,0.333535525887,-0.393710922218
6254.0,-0.097,65.0,-64.0,9.53,1.169,0.37,-0.41,K04287,3.28,1.32,0.044,-0.041,-0.041,0.056,0.083,0.19,-0.048,-0.13,4.26,0.07,-0.131,3.38844156139,0.592630144143,-0.88233230836
5933.0,-0.1,63.0,-63.0,9.779,1.113,0.29,-0.26,K04288,1.96,1.45,0.043,-0.042,-0.043,0.064,0.1,0.22,0.077,-0.18,4.16,0.065,-0.082,6.01173737483,0.970586665939,-1.03436652504
5488.0,-0.117,60.0,-62.0,10.096,0.896,0.28,-0.34,K04292,2.47,1.08,0.041,-0.041,-0.022,0.026,0.088,0.17,0.0,-0.11,4.326,0.058,-0.082,12.4738351424,1.78224079359,-2.14622108482
5571.0,-0.062,65.0,-64.0,9.89,0.778,0.16,-0.19,K04296,2.99,0.778,0.044,-0.043,-0.026,0.031,0.053,0.05,-0.484,-0.035,4.547,0.2,-0.39,7.76247116629,4.54021654184,-4.60019350612
6173.0,-0.095,64.0,-64.0,9.783,0.995,0.16,-0.16,K04298,1.36,1.22,0.044,-0.043,-0.032,0.037,0.092,0.16,-0.33,-0.13,4.262,0.064,-0.089,6.06736329589,0.963359902953,-1.12425642602
6128.0,-0.086,65.0,-65.0,9.698,1.038,0.19,-0.18,K04301,1.79,1.18,0.043,-0.044,-0.032,0.035,0.081,0.13,-0.197,-0.11,4.31,0.077,-0.144,4.9888448746,0.96777656069,-1.40788050357
6072.0,-0.123,66.0,-62.0,9.705,1.083,0.15,-0.19,K04302,1.14,1.36,0.045,-0.044,-0.046,0.083,0.097,0.26,-0.121,-0.16,4.206,0.062,-0.08,5.06990708275,0.777993758698,-0.852942048461
5773.0,-0.1,64.0,-65.0,9.881,1.082,0.13,-0.12,K04304,0.86,1.62,0.042,-0.039,-0.055,0.089,0.099,0.27,0.044,-0.21,4.056,0.073,-0.108,7.6032627694,1.3917130459,-1.6740095236
5658.0,-0.118,63.0,-68.0,10.008,0.906,0.18,-0.2,K04312,1.28,1.23,0.045,-0.043,-0.039,0.069,0.099,0.23,-0.214,-0.15,4.217,0.063,-0.092,10.1859138805,1.59014585467,-1.94453273041
6463.0,-0.084,65.0,-65.0,9.29,1.243,0.14,-0.17,K04318,1.69,1.305,0.041,-0.043,-0.034,0.04,0.066,0.15,-0.032,-0.098,4.299,0.13,-0.35,1.94984459976,0.680423392137,-1.0788810098
6216.0,-0.094,66.0,-65.0,9.6,1.139,0.16,-0.15,K04323,1.21,1.38,0.045,-0.044,-0.041,0.07,0.096,0.2,-0.093,-0.16,4.217,0.068,-0.083,3.98107170553,0.674789229695,-0.692555396775
6196.0,-0.109,68.0,-58.0,9.521,1.203,0.27,-0.32,K04329,2.26,1.36,0.042,-0.042,-0.04,0.067,0.087,0.22,0.077,-0.14,4.25,0.066,-0.142,3.31894457553,0.544725195015,-0.925628819121
5706.0,-0.089,65.0,-64.0,10.013,0.86,0.14,-0.14,K04335,1.36,0.999,0.044,-0.042,-0.028,0.028,0.085,0.111,-0.299,-0.088,4.37,0.078,-0.144,10.3038612044,2.02718712787,-2.90780845383
5891.0,-0.11,64.0,-61.0,9.926,0.96,0.18,-0.16,K04343,1.1,1.52,0.044,-0.042,-0.059,0.083,0.11,0.27,-0.373,-0.22,4.06,0.086,-0.128,8.43334757764,1.84681540362,-2.15276398951
4758.0,-0.03,65.0,-65.0,9.88,0.768,0.054,-0.052,K04356,1.439,0.738,0.042,-0.042,-0.021,0.024,0.028,0.021,0.068,-0.018,4.588,0.22,-0.49,7.58577575029,5.00347836765,-5.13106683461
5269.0,-0.059,66.0,-63.0,9.9,0.827,0.06,-0.065,K04366,1.075,0.819,0.042,-0.042,-0.027,0.029,0.052,0.05,-0.112,-0.039,4.529,0.2,-0.43,7.94328234724,4.6459717707,-4.99207312058
6163.0,-0.105,62.0,-67.0,9.666,1.118,0.13,-0.13,K04367,0.9,1.44,0.045,-0.044,-0.048,0.082,0.095,0.24,-0.137,-0.17,4.17,0.053,-0.067,4.63446919736,0.601535168495,-0.662553702668
5970.0,-0.088,66.0,-65.0,9.654,1.251,0.16,-0.15,K04368,1.18,1.91,0.042,-0.042,-0.085,0.103,0.082,0.28,0.068,-0.23,3.975,0.098,-0.095,4.50816704541,1.14120270271,-0.885737061248
5378.0,-0.063,64.0,-65.0,10.01,0.874,0.12,-0.13,K04374,1.72,0.909,0.042,-0.042,-0.024,0.028,0.064,0.066,0.015,-0.054,4.46,0.12,-0.28,10.2329299228,3.25669890311,-4.86261195911
6207.0,-0.096,67.0,-64.0,9.609,1.111,0.1,-0.11,K04382,0.91,1.28,0.044,-0.043,-0.036,0.054,0.085,0.18,-0.117,-0.13,4.266,0.07,-0.113,4.06443329165,0.710859444925,-0.931147567337
5758.0,-0.073,65.0,-64.0,9.58,1.009,0.094,-0.121,K04383,1.548,0.985,0.042,-0.043,-0.026,0.027,0.049,0.082,0.05,-0.051,4.456,0.23,-0.41,3.80189396321,2.65464832714,-2.32278557504
5100.0,-0.035,65.0,-64.0,10.03,0.828,0.047,-0.047,K04385,1.0,0.832,0.042,-0.041,-0.02,0.026,0.046,0.034,0.102,-0.033,4.514,0.11,-0.29,10.7151930524,3.08864959365,-5.2197843138
5569.0,-0.051,64.0,-64.0,9.46,0.939,0.2,-0.24,K04399,4.59,0.877,0.041,-0.042,-0.027,0.025,0.03,0.045,-0.039,-0.03,4.527,0.33,-0.51,2.88403150313,3.28191851549,-1.99278056499
5752.0,-0.087,66.0,-67.0,9.878,0.99,0.15,-0.15,K04400,1.52,1.104,0.04,-0.039,-0.027,0.029,0.08,0.124,0.018,-0.095,4.346,0.088,-0.158,7.55092227665,1.69605946273,-2.30284767416
6401.0,-0.092,64.0,-64.0,9.509,1.16,0.39,-0.42,K04407,3.68,1.32,0.041,-0.043,-0.035,0.047,0.079,0.17,-0.156,-0.12,4.261,0.073,-0.134,3.22849412171,0.590948586688,-0.857120416051
5890.0,-0.096,61.0,-59.0,9.71,1.129,0.29,-0.26,K04409,2.07,1.35,0.039,-0.04,-0.05,0.073,0.101,0.2,0.202,-0.17,4.231,0.092,-0.081,5.12861383991,1.21008327266,-0.872629708576
6042.0,-0.089,63.0,-64.0,9.702,1.022,0.15,-0.16,K04411,1.57,1.117,0.042,-0.042,-0.03,0.031,0.076,0.127,-0.162,-0.093,4.35,0.092,-0.191,5.03500608788,1.18799676381,-1.79160991439
5846.0,-0.1,56.0,-61.0,9.739,1.137,0.073,-0.064,K04418,0.461,1.43,0.039,-0.04,-0.061,0.095,0.11,0.23,0.222,-0.19,4.18,0.105,-0.086,5.48276964921,1.49955439156,-0.984971100276
5996.0,-0.099,68.0,-67.0,9.739,1.127,0.23,-0.2,K04421,1.65,1.44,0.042,-0.04,-0.04,0.058,0.101,0.21,0.051,-0.18,4.171,0.064,-0.081,5.48276964921,0.870539669309,-0.932889047708
6264.0,-0.091,65.0,-76.0,9.611,1.139,0.17,-0.16,K04423,1.3,1.45,0.044,-0.043,-0.044,0.072,0.091,0.2,-0.152,-0.17,4.174,0.064,-0.057,4.08319386333,0.648318726288,-0.502229492301
6164.0,-0.099,60.0,-50.0,9.556,1.274,0.16,-0.13,K04426,0.95,1.68,0.042,-0.041,-0.082,0.1,0.107,0.27,0.066,-0.24,4.092,0.079,-0.054,3.59749335156,0.71769741672,-0.420619280908
5104.0,-0.05,65.0,-66.0,9.83,0.844,0.049,-0.056,K04430,1.155,0.809,0.041,-0.042,-0.027,0.027,0.038,0.038,0.099,-0.026,4.549,0.26,-0.5,6.76082975392,5.5418579542,-4.62286766442
6278.0,-0.085,61.0,-69.0,9.581,1.155,0.24,-0.21,K04431,1.78,1.42,0.042,-0.042,-0.044,0.065,0.098,0.18,-0.118,-0.17,4.197,0.067,-0.078,3.81065823394,0.635654440753,-0.626460712212
6253.0,-0.11,66.0,-71.0,9.494,1.265,0.16,-0.15,K04435,1.06,1.51,0.041,-0.043,-0.055,0.081,0.1,0.25,0.117,-0.19,4.18,0.05,-0.08,3.11888958409,0.38056208619,-0.524710221975
4888.0,-0.033,65.0,-65.0,9.92,0.79,0.072,-0.071,K04441,1.828,0.764,0.043,-0.042,-0.021,0.026,0.033,0.025,0.063,-0.02,4.569,0.2,-0.43,8.31763771103,4.86492967454,-5.22734227851
6348.0,-0.086,68.0,-66.0,9.494,1.204,0.11,-0.11,K04443,0.96,1.4,0.044,-0.043,-0.048,0.057,0.081,0.17,-0.07,-0.14,4.226,0.067,-0.091,3.11888958409,0.520260777178,-0.589591587648
5210.0,-0.21,52.0,-94.0,10.064,0.904,0.25,-0.35,K04446,1.68,2.26,0.192,-0.042,-0.034,0.035,0.11,0.65,-0.305,-0.29,3.69,0.06,-0.039,11.5877735616,1.71677061823,-0.995236309778
5746.0,-0.11,66.0,-66.0,9.971,0.934,0.19,-0.18,K04452,1.21,1.37,0.045,-0.043,-0.051,0.076,0.1,0.24,-0.277,-0.18,4.14,0.074,-0.114,9.35405674148,1.73769141115,-2.15956696144
6051.0,-0.113,63.0,-64.0,9.769,1.038,0.15,-0.17,K04457,1.11,1.33,0.044,-0.043,-0.041,0.07,0.094,0.24,-0.192,-0.15,4.205,0.06,-0.079,5.8748935253,0.870386751681,-0.977105331613
4909.0,-0.035,65.0,-64.0,9.89,0.796,0.095,-0.096,K04469,2.433,0.768,0.041,-0.042,-0.022,0.026,0.032,0.026,0.072,-0.02,4.569,0.22,-0.44,7.76247116629,5.12002435064,-4.94408823502
5988.0,-0.084,65.0,-65.0,9.699,1.204,0.13,-0.11,K04473,0.91,1.81,0.042,-0.044,-0.068,0.093,0.095,0.25,0.038,-0.23,4.004,0.08,-0.102,5.00034534977,1.01139202506,-1.04667914909
5636.0,-0.087,61.0,-66.0,9.74,1.04,0.13,-0.15,K04480,1.48,1.072,0.042,-0.042,-0.032,0.033,0.073,0.121,0.301,-0.081,4.392,0.14,-0.32,5.49540873858,2.09036701172,-2.86514074668
6236.0,-0.096,64.0,-63.0,9.528,1.162,0.2,-0.23,K04482,1.84,1.29,0.042,-0.042,-0.038,0.051,0.082,0.18,-0.039,-0.12,4.278,0.076,-0.164,3.37287308659,0.645035021901,-1.06080829641
6075.0,-0.091,66.0,-64.0,9.683,1.066,0.13,-0.14,K04505,1.26,1.21,0.043,-0.042,-0.034,0.04,0.08,0.15,-0.104,-0.11,4.301,0.069,-0.129,4.81947797625,0.829891771872,-1.23851360522
5879.0,-0.1,65.0,-65.0,9.834,1.066,0.19,-0.16,K04546,1.3,1.39,0.038,-0.035,-0.037,0.043,0.11,0.2,0.01,-0.17,4.18,0.062,-0.067,6.82338694142,1.04707095553,-0.975486099972
5442.0,-0.11,77.0,-69.0,9.956,1.0,0.29,-0.25,K04556,1.91,2.15,0.018,-0.073,-0.045,0.039,0.11,0.33,-0.059,-0.28,3.77,0.088,-0.075,9.03649473722,2.02974310255,-1.43323196782
5902.0,-0.11,65.0,-64.0,9.8,1.104,0.15,-0.14,K04557,1.01,1.58,0.037,-0.035,-0.044,0.057,0.11,0.26,-0.005,-0.2,4.09,0.062,-0.068,6.3095734448,0.968224600566,-0.914467219651
6040.0,-0.1,73.0,-67.0,9.713,1.149,0.13,-0.12,K04561,0.87,1.53,0.041,-0.038,-0.043,0.07,0.1,0.23,0.017,-0.19,4.13,0.06,-0.086,5.16416369272,0.765089553079,-0.927734032225
6367.0,-0.092,65.0,-64.0,9.495,1.18,0.12,-0.13,K04567,1.12,1.34,0.042,-0.041,-0.04,0.046,0.077,0.17,-0.106,-0.12,4.257,0.073,-0.13,3.12607936712,0.572202430679,-0.808684717155
6277.0,-0.11,68.0,-72.0,9.492,1.322,0.19,-0.16,K04575,1.11,1.73,0.04,-0.035,-0.086,0.095,0.11,0.3,0.03,-0.25,4.08,0.046,-0.05,3.10455958813,0.34687780523,-0.337617942717
5894.0,-0.111,66.0,-67.0,9.856,0.983,0.24,-0.28,K04580,1.95,1.23,0.044,-0.043,-0.038,0.058,0.089,0.21,-0.173,-0.13,4.252,0.059,-0.08,7.17794291271,1.04448358676,-1.20759004688
5848.0,-0.094,63.0,-65.0,9.845,1.049,0.18,-0.16,K04581,1.38,1.27,0.043,-0.041,-0.032,0.039,0.095,0.16,0.067,-0.14,4.248,0.068,-0.094,6.99841996002,1.18622792133,-1.36204340176
5636.0,-0.079,66.0,-66.0,9.89,0.89,0.36,-0.39,K04582,4.54,0.938,0.043,-0.043,-0.027,0.028,0.069,0.086,-0.178,-0.065,4.443,0.13,-0.26,7.76247116629,2.70881431422,-3.49667597827
6151.0,-0.1,60.0,-67.0,9.65,1.134,0.16,-0.15,K04585,1.1,1.46,0.046,-0.044,-0.054,0.079,0.1,0.24,-0.109,-0.19,4.16,0.059,-0.069,4.46683592151,0.649982433893,-0.656177687572
6196.0,-0.101,74.0,-59.0,9.642,1.135,0.17,-0.17,K04588,1.27,1.46,0.046,-0.043,-0.047,0.081,0.09,0.23,-0.134,-0.17,4.163,0.054,-0.072,4.38530697775,0.580616236754,-0.669954686778
6218.0,-0.104,65.0,-66.0,9.451,1.245,0.12,-0.14,K04601,1.06,1.37,0.042,-0.041,-0.039,0.059,0.086,0.21,0.205,-0.14,4.259,0.08,-0.226,2.82487997492,0.571372750988,-1.14607595679
6242.0,-0.105,65.0,-66.0,9.452,1.242,0.12,-0.15,K04603,1.09,1.36,0.041,-0.041,-0.037,0.059,0.085,0.21,0.175,-0.14,4.26,0.075,-0.216,2.8313919958,0.533723697956,-1.10952342081
6102.0,-0.086,60.0,-67.0,9.568,1.318,0.11,-0.1,K04605,0.85,2.01,0.045,-0.044,-0.089,0.105,0.084,0.27,0.032,-0.23,3.953,0.086,-0.078,3.6982817978,0.809885247612,-0.607986365289
5438.0,-0.07,66.0,-62.0,9.82,0.867,0.11,-0.14,K04613,1.98,0.856,0.043,-0.042,-0.03,0.029,0.052,0.062,-0.12,-0.042,4.512,0.22,-0.41,6.60693448008,4.35784748136,-4.03653869731
6080.0,-0.1,64.0,-72.0,9.641,1.168,0.15,-0.13,K04614,1.01,1.44,0.041,-0.041,-0.046,0.069,0.11,0.21,0.078,-0.19,4.19,0.081,-0.084,4.37522105158,0.897077562646,-0.769434621366
5907.0,-0.12,66.0,-68.0,9.801,1.033,0.18,-0.19,K04617,1.21,1.3,0.046,-0.046,-0.049,0.068,0.1,0.25,-0.107,-0.17,4.22,0.063,-0.078,6.32411851376,0.987272321072,-1.03966599601
5981.0,-0.094,65.0,-63.0,9.719,1.162,0.15,-0.13,K04633,1.01,1.55,0.04,-0.041,-0.052,0.078,0.102,0.23,0.099,-0.19,4.121,0.073,-0.085,5.23600436586,0.95840638491,-0.93073826094
6060.0,-0.098,65.0,-69.0,9.625,1.156,0.15,-0.15,K04634,1.2,1.34,0.042,-0.041,-0.039,0.058,0.092,0.19,0.113,-0.15,4.246,0.079,-0.105,4.21696503429,0.841281585745,-0.90565381946
6289.0,-0.083,62.0,-74.0,9.595,1.159,0.54,-0.48,K04637,4.23,1.5,0.043,-0.042,-0.049,0.067,0.087,0.19,-0.152,-0.17,4.153,0.068,-0.056,3.93550075456,0.667064981256,-0.476106976297
6432.0,-0.091,64.0,-68.0,9.436,1.242,0.12,-0.12,K04640,0.97,1.44,0.043,-0.044,-0.045,0.069,0.086,0.2,-0.056,-0.15,4.216,0.063,-0.109,2.72897778281,0.426026840567,-0.605733320808
5177.0,-0.085,63.0,-65.0,9.857,1.151,0.109,-0.099,K04647,0.961,2.29,0.041,-0.042,-0.074,0.047,0.079,0.26,0.21,-0.23,3.777,0.107,-0.063,7.19448978004,2.01000593749,-0.971486928345
5708.0,-0.063,65.0,-64.0,9.51,0.994,0.097,-0.121,K04651,1.847,0.949,0.043,-0.041,-0.027,0.025,0.04,0.064,0.036,-0.041,4.483,0.28,-0.47,3.2359365693,2.93001344932,-2.13945837315
6146.0,-0.093,48.0,-65.0,9.617,1.172,0.16,-0.13,K04653,1.1,1.45,0.037,-0.039,-0.048,0.066,0.104,0.2,0.007,-0.19,4.188,0.073,-0.076,4.1399967482,0.757791445487,-0.664635133765
5318.0,-0.058,64.0,-61.0,9.99,0.848,0.18,-0.19,K04657,2.92,0.866,0.044,-0.042,-0.025,0.029,0.06,0.056,-0.049,-0.047,4.489,0.14,-0.32,9.77237220956,3.71725661636,-5.09502079669
5596.0,-0.072,65.0,-65.0,9.84,0.931,0.13,-0.15,K04659,1.88,0.949,0.04,-0.044,-0.027,0.028,0.064,0.079,-0.026,-0.06,4.451,0.15,-0.32,6.91830970919,2.85406250037,-3.60699849436
5537.0,-0.077,66.0,-67.0,9.827,1.163,0.21,-0.16,K04663,1.56,1.85,0.043,-0.045,-0.08,0.068,0.08,0.21,0.279,-0.22,3.971,0.111,-0.08,6.71428852926,1.95533022832,-1.12958658189
5614.0,-0.11,65.0,-65.0,9.957,1.012,0.16,-0.14,K04665,1.03,1.71,0.017,-0.014,-0.043,0.055,0.11,0.27,-0.023,-0.23,3.98,0.075,-0.079,9.05732600898,1.70732612732,-1.50640373233
5701.0,-0.096,66.0,-65.0,9.928,1.023,0.19,-0.17,K04674,1.46,1.26,0.044,-0.042,-0.033,0.044,0.096,0.16,0.187,-0.14,4.246,0.067,-0.103,8.47227414141,1.41325680516,-1.78883496572
5704.0,-0.071,59.0,-66.0,9.733,1.237,0.22,-0.19,K04686,1.89,1.82,0.043,-0.042,-0.087,0.096,0.073,0.2,0.313,-0.19,4.01,0.091,-0.1,5.40754322946,1.26052446268,-1.11217896181
5652.0,-0.1,63.0,-64.0,10.054,0.87,0.23,-0.23,K04693,1.76,1.14,0.042,-0.042,-0.032,0.044,0.1,0.18,-0.259,-0.13,4.26,0.057,-0.074,11.3240036324,1.58818910378,-1.77407777214
6122.0,-0.103,54.0,-68.0,9.585,1.15,0.2,-0.21,K04699,1.65,1.29,0.041,-0.041,-0.034,0.05,0.092,0.19,0.049,-0.14,4.276,0.089,-0.174,3.84591782045,0.874712592182,-1.26959666345
5922.0,-0.098,66.0,-67.0,9.9,0.941,0.15,-0.17,K04706,1.44,1.16,0.044,-0.043,-0.03,0.035,0.083,0.16,-0.269,-0.11,4.282,0.058,-0.076,7.94328234724,1.13492295454,-1.27521465511
